"","CustomerID","last_order","r","f","m","r_score","f_score","m_score","total_score","fm_score"
"3238",16764,2011-12-06,3,13,2790.95,4,4,4,9,8
"3239",16765,2011-02-18,294,1,34,1,2,1,3,3
"3240",16766,2011-03-11,273,2,1145.6,1,2,3,5,5
"3241",16767,2011-11-09,30,11,5575.56,3,4,4,8,8
"3242",16768,2011-10-23,47,3,478.09,3,3,2,6,5
"3243",16769,2011-03-24,260,1,361.54,1,2,2,3,4
"3244",16770,2011-10-13,57,5,757.1,2,4,3,7,7
"3245",16771,2011-11-06,33,5,2230.61,3,4,4,8,8
"3246",16773,2011-10-13,57,1,171.59,2,2,1,4,3
"3247",16774,2011-10-03,67,4,661.52,2,3,2,7,5
"3248",16775,2011-11-29,10,11,1691.51,4,4,4,9,8
"3249",16776,2011-10-10,60,1,371.54,2,2,2,4,4
"3250",16777,2011-09-20,80,2,222.62,2,2,1,5,3
"3251",16778,2011-09-26,74,2,245.94,2,2,1,5,3
"3252",16779,2011-12-07,2,22,10611.72,4,4,4,9,8
"3253",16780,2011-08-31,100,2,422.24,2,2,2,5,4
"3254",16781,2010-12-02,372,1,311.25,1,2,2,3,4
"3255",16782,2011-11-29,10,13,2267.95,4,4,4,9,8
"3256",16784,2011-11-20,19,1,107.6,3,2,1,5,3
"3257",16788,2011-08-08,123,2,592.74,2,2,2,5,4
"3258",16789,2011-12-01,8,1,80.8,4,2,1,5,3
"3259",16790,2011-12-06,3,6,1545.62,4,4,3,9,7
"3260",16791,2011-11-10,29,7,1693.03,3,4,4,8,8
"3261",16792,2011-03-02,282,2,110.38,1,2,1,4,3
"3262",16793,2011-10-13,57,1,243.84,2,2,1,4,3
"3263",16794,2011-12-08,1,10,1196.5,4,4,3,9,7
"3264",16795,2010-12-09,365,1,414.88,1,2,2,4,4
"3265",16796,2011-09-11,89,1,305.62,2,2,1,4,3
"3266",16800,2011-11-28,11,1,1162.65,4,2,3,6,5
"3267",16801,2011-06-29,163,4,1594.23,1,3,3,7,6
"3268",16803,2011-10-05,65,1,332.3,2,2,2,4,4
"3269",16804,2011-11-16,23,3,536.99,3,3,2,7,5
"3270",16805,2011-06-19,173,2,460.59,1,2,2,5,4
"3271",16806,2011-08-28,103,4,736.21,2,3,3,6,6
"3272",16807,2011-07-20,142,3,1121.59,1,3,3,5,6
"3273",16808,2011-09-01,99,2,288.42,2,2,1,4,3
"3274",16809,2011-11-16,23,5,914.69,3,4,3,8,7
"3275",16810,2011-05-31,192,1,309.54,1,2,2,3,4
"3276",16811,2011-12-05,4,2,547.07,4,2,2,7,4
"3277",16812,2010-12-14,360,1,479.35,1,2,2,4,4
"3278",16813,2011-12-01,8,10,1652.18,4,4,3,9,7
"3279",16814,2011-11-25,14,21,6406.8,4,4,4,9,8
"3280",16816,2011-08-28,103,4,417.06,2,3,2,6,5
"3281",16817,2011-12-07,2,9,1604.75,4,4,3,9,7
"3282",16818,2011-11-29,10,11,3349.57,4,4,4,9,8
"3283",16820,2011-09-05,95,1,497.61,2,2,2,4,4
"3284",16823,2011-04-26,227,1,358.38,1,2,2,3,4
"3285",16824,2011-11-24,15,2,460.64,4,2,2,7,4
"3286",16825,2011-11-01,38,2,775.18,3,2,3,6,5
"3287",16826,2011-10-19,51,1,341.7,2,2,2,4,4
"3288",16828,2011-09-07,93,2,128.5,2,2,1,4,3
"3289",16829,2011-07-06,156,1,197.22,1,2,1,3,3
"3290",16830,2011-11-01,38,1,325.91,3,2,2,4,4
"3291",16832,2011-06-08,184,3,199.15,1,3,1,4,4
"3292",16833,2011-12-08,1,4,1106.53,4,3,3,8,6
"3293",16834,2011-04-26,227,1,413.46,1,2,2,4,4
"3294",16835,2011-08-03,128,2,180.85,2,2,1,4,3
"3295",16836,2011-10-31,39,2,251.87,3,2,1,5,3
"3296",16837,2011-11-08,31,11,3170.98,3,4,4,8,8
"3297",16838,2011-05-26,197,2,588.85,1,2,2,5,4
"3298",16839,2011-12-01,8,34,16594.35,4,4,4,9,8
"3299",16841,2011-11-03,36,6,1869.82,3,4,4,8,8
"3300",16842,2011-08-31,100,3,1264.19,2,3,3,6,6
"3301",16843,2011-10-28,42,16,10196.57,3,4,4,8,8
"3302",16846,2011-10-20,50,1,214.32,3,2,1,4,3
"3303",16847,2011-10-27,43,1,193.44,3,2,1,4,3
"3304",16848,2011-10-18,52,1,281.42,2,2,1,4,3
"3305",16849,2011-06-06,186,1,124.57,1,2,1,3,3
"3306",16850,2011-01-10,333,1,332.41,1,2,2,3,4
"3307",16851,2011-12-05,4,3,342.45,4,3,2,6,5
"3308",16852,2011-11-29,10,2,144.91,4,2,1,6,3
"3309",16855,2011-11-16,23,2,328.4,3,2,2,6,4
"3310",16856,2011-11-25,14,1,35.4,4,2,1,5,3
"3311",16858,2010-12-06,368,1,375.69,1,2,2,3,4
"3312",16859,2011-07-18,144,2,747.81,1,2,3,5,5
"3313",16861,2011-10-11,59,2,173.76,2,2,1,5,3
"3314",16863,2011-11-08,31,2,502.8,3,2,2,6,4
"3315",16866,2011-07-22,140,3,207.74,2,3,1,4,4
"3316",16869,2011-11-17,22,4,817.12,3,3,3,8,6
"3317",16871,2011-11-17,22,6,2812.34,3,4,4,9,8
"3318",16872,2011-09-23,77,3,680.02,2,3,3,6,6
"3319",16873,2011-12-05,4,6,7123.62,4,4,4,9,8
"3320",16875,2011-10-03,67,5,2095.53,2,4,4,8,8
"3321",16877,2011-11-27,12,6,846.62,4,4,3,8,7
"3322",16878,2011-09-16,84,1,13.3,2,2,1,4,3
"3323",16880,2011-11-09,30,7,1491.43,3,4,3,8,7
"3324",16881,2011-10-04,66,1,432,2,2,2,5,4
"3325",16882,2011-10-04,66,3,705.12,2,3,3,6,6
"3326",16883,2011-06-05,187,2,272.48,1,2,1,4,3
"3327",16884,2011-11-02,37,2,429.84,3,2,2,6,4
"3328",16885,2011-11-24,15,3,450.41,4,3,2,7,5
"3329",16887,2011-11-04,35,1,192.33,3,2,1,4,3
"3330",16889,2011-05-29,194,3,1578.67,1,3,3,6,6
"3331",16891,2011-12-08,1,5,742.43,4,4,3,8,7
"3332",16892,2011-12-08,1,5,518.19,4,4,2,8,6
"3333",16893,2010-12-08,366,1,145.93,1,2,1,3,3
"3334",16895,2011-10-06,64,1,202.27,2,2,1,4,3
"3335",16897,2011-02-13,299,2,289.78,1,2,1,4,3
"3336",16898,2011-11-13,26,3,501.03,3,3,2,6,5
"3337",16899,2011-12-02,7,6,1271.06,4,4,3,9,7
"3338",16900,2011-11-23,16,3,887.11,4,3,3,7,6
"3339",16902,2011-08-15,116,1,1706.88,2,2,4,5,6
"3340",16903,2011-11-10,29,1,363.2,3,2,2,4,4
"3341",16904,2011-12-05,4,16,3649.95,4,4,4,9,8
"3342",16905,2011-12-04,5,7,3037.6,4,4,4,9,8
"3343",16906,2011-09-19,81,4,559.59,2,3,2,7,5
"3344",16907,2011-11-10,29,5,928.76,3,4,3,7,7
"3345",16909,2011-09-28,72,1,379.14,2,2,2,4,4
"3346",16910,2011-12-05,4,8,1508.96,4,4,3,9,7
"3347",16912,2011-11-11,28,11,2555.58,3,4,4,8,8
"3348",16913,2011-02-22,290,1,113.44,1,2,1,3,3
"3349",16914,2011-11-03,36,1,183.76,3,2,1,4,3
"3350",16915,2011-11-30,9,6,621.68,4,4,2,8,6
"3351",16916,2011-11-16,23,2,562.41,3,2,2,7,4
"3352",16917,2011-03-08,276,1,391.52,1,2,2,4,4
"3353",16918,2011-10-21,49,6,1068.82,3,4,3,7,7
"3354",16919,2011-07-06,156,11,2592.25,1,4,4,7,8
"3355",16921,2011-10-09,61,1,154.18,2,2,1,4,3
"3356",16923,2011-11-27,12,19,7069.08,4,4,4,9,8
"3357",16924,2011-11-18,21,3,829.89,3,3,3,7,6
"3358",16926,2010-12-03,371,1,230.25,1,2,1,3,3
"3359",16927,2011-08-16,115,3,543.05,2,3,2,5,5
"3360",16928,2011-09-20,80,17,2806.75,2,4,4,8,8
"3361",16929,2011-12-06,3,7,1295.39,4,4,3,9,7
"3362",16930,2011-11-13,26,3,378.89,3,3,2,5,5
"3363",16931,2011-12-04,5,21,4554.87,4,4,4,9,8
"3364",16932,2011-10-17,53,1,150.23,2,2,1,4,3
"3365",16933,2011-12-08,1,2,563.23,4,2,2,7,4
"3366",16934,2011-10-16,54,2,931.03,2,2,3,6,5
"3367",16936,2011-11-14,25,1,261.9,3,2,1,4,3
"3368",16938,2011-12-01,8,4,2711.68,4,3,4,9,7
"3369",16940,2011-10-18,52,3,3049.88,2,3,4,7,7
"3370",16942,2011-11-27,12,9,1904.99,4,4,4,9,8
"3371",16943,2011-05-12,211,3,816.73,1,3,3,5,6
"3372",16945,2011-11-18,21,19,4345.5,3,4,4,9,8
"3373",16947,2011-04-18,235,1,406.48,1,2,2,4,4
"3374",16948,2011-07-24,138,3,435.02,2,3,2,5,5
"3375",16949,2011-12-06,3,6,1286.27,4,4,3,9,7
"3376",16950,2011-10-14,56,3,1178.56,2,3,3,6,6
"3377",16951,2011-07-28,134,3,1277.75,2,3,3,6,6
"3378",16952,2011-08-22,109,2,167.61,2,2,1,4,3
"3379",16953,2011-11-09,30,1,20.8,3,2,1,4,3
"3380",16954,2011-12-09,0,9,2085.08,4,4,4,9,8
"3381",16955,2011-06-08,184,4,518.67,1,3,2,6,5
"3382",16956,2011-11-22,17,1,308.74,4,2,2,5,4
"3383",16957,2011-04-14,239,2,416.64,1,2,2,5,4
"3384",16959,2011-09-13,87,1,117.35,2,2,1,4,3
"3385",16960,2011-11-01,38,3,505.1,3,3,2,6,5
"3386",16961,2011-08-15,116,1,234.17,2,2,1,3,3
"3387",16963,2011-06-05,187,1,110.55,1,2,1,3,3
"3388",16965,2011-04-27,226,1,192.07,1,2,1,3,3
"3389",16966,2011-12-01,8,7,2154.97,4,4,4,9,8
"3390",16967,2011-06-03,189,1,319.02,1,2,2,3,4
"3391",16968,2011-12-05,4,2,439.43,4,2,2,7,4
"3392",16969,2011-10-31,39,3,650.41,3,3,2,6,5
"3393",16971,2011-11-01,38,1,357.21,3,2,2,4,4
"3394",16976,2011-03-17,267,1,251.52,1,2,1,3,3
"3395",16978,2011-09-23,77,1,344.33,2,2,2,4,4
"3396",16979,2011-12-06,3,6,1852,4,4,4,9,8
"3397",16980,2011-03-29,255,2,1028.46,1,2,3,5,5
"3398",16982,2011-10-10,60,1,384.06,2,2,2,4,4
"3399",16983,2011-11-27,12,7,1905.87,4,4,4,9,8
"3400",16984,2011-09-12,88,2,4459.52,2,2,4,7,6
"3401",16985,2011-11-22,17,10,5464.12,4,4,4,9,8
"3402",16986,2011-11-10,29,2,1873.2,3,2,4,7,6
"3403",16987,2011-12-06,3,7,1616.8,4,4,3,9,7
"3404",16988,2011-12-04,5,1,126.12,4,2,1,5,3
"3405",16989,2011-12-02,7,6,1133.25,4,4,3,8,7
"3406",16990,2011-05-05,218,1,179,1,2,1,3,3
"3407",16992,2011-11-29,10,5,1614.31,4,4,3,9,7
"3408",16996,2011-11-09,30,6,1456.96,3,4,3,8,7
"3409",16997,2011-02-24,288,3,702,1,3,3,5,6
"3410",16998,2011-07-13,149,4,295,1,3,1,5,4
"3411",16999,2011-11-16,23,2,484.82,3,2,2,7,4
"3412",17001,2011-12-09,0,11,3989.57,4,4,4,9,8
"3413",17002,2011-09-15,85,3,1493.73,2,3,3,7,6
"3414",17004,2011-10-24,46,2,1312.14,3,2,3,7,5
"3415",17006,2011-12-05,4,4,781.78,4,3,3,8,6
"3416",17007,2011-10-20,50,6,889.93,3,4,3,7,7
"3417",17010,2011-11-21,18,1,195.36,3,2,1,5,3
"3418",17011,2011-11-09,30,1,270.9,3,2,1,4,3
"3419",17014,2011-12-01,8,3,583.43,4,3,2,7,5
"3420",17015,2011-11-11,28,3,1838.61,3,3,4,7,7
"3421",17017,2011-12-07,2,20,8694.26,4,4,4,9,8
"3422",17018,2011-10-30,40,2,920.1,3,2,3,6,5
"3423",17019,2011-11-28,11,4,1258.08,4,3,3,9,6
"3424",17022,2011-11-08,31,1,71,3,2,1,4,3
"3425",17024,2011-10-25,45,3,95.85,3,3,1,5,4
"3426",17025,2011-10-10,60,3,357.77,2,3,2,5,5
"3427",17026,2011-06-07,185,2,154.83,1,2,1,4,3
"3428",17027,2011-09-22,78,6,877.56,2,4,3,7,7
"3429",17029,2011-08-21,110,2,716,2,2,3,5,5
"3430",17030,2011-10-07,63,1,146.87,2,2,1,4,3
"3431",17031,2011-11-28,11,2,380.35,4,2,2,6,4
"3432",17033,2011-09-14,86,3,1030.14,2,3,3,6,6
"3433",17034,2011-11-23,16,3,745.52,4,3,3,7,6
"3434",17035,2011-04-08,245,2,433.53,1,2,2,5,4
"3435",17037,2011-09-13,87,1,1267.32,2,2,3,6,5
"3436",17038,2011-11-09,30,1,112.4,3,2,1,4,3
"3437",17040,2011-07-25,137,1,449.73,2,2,2,4,4
"3438",17041,2011-11-13,26,3,1071.49,3,3,3,6,6
"3439",17042,2011-12-07,2,5,1036.58,4,4,3,8,7
"3440",17043,2011-11-07,32,4,1735.18,3,3,4,8,7
"3441",17044,2011-11-14,25,1,948.48,3,2,3,5,5
"3442",17045,2011-08-18,113,3,339.44,2,3,2,4,5
"3443",17046,2011-07-05,157,1,642.02,1,2,2,4,4
"3444",17047,2011-09-15,85,3,1100.9,2,3,3,6,6
"3445",17048,2011-08-14,117,3,925.35,2,3,3,5,6
"3446",17049,2011-12-07,2,9,5655.03,4,4,4,9,8
"3447",17050,2011-09-04,96,6,3185.64,2,4,4,7,8
"3448",17051,2011-05-29,194,1,240.89,1,2,1,3,3
"3449",17052,2011-11-11,28,1,399.09,3,2,2,5,4
"3450",17053,2011-08-01,130,1,498.48,2,2,2,4,4
"3451",17054,2011-11-11,28,5,1356.33,3,4,3,8,7
"3452",17058,2011-09-19,81,3,1179.89,2,3,3,6,6
"3453",17059,2011-11-10,29,5,3080.39,3,4,4,8,8
"3454",17060,2011-03-18,266,1,234.24,1,2,1,3,3
"3455",17061,2011-09-27,73,11,5232.23,2,4,4,8,8
"3456",17062,2011-01-30,313,4,528.29,1,3,2,6,5
"3457",17063,2011-11-18,21,7,1461.14,3,4,3,9,7
"3458",17064,2011-10-12,58,3,855.45,2,3,3,6,6
"3459",17068,2011-11-27,12,21,4545.89,4,4,4,9,8
"3460",17069,2011-11-11,28,9,2709.7,3,4,4,8,8
"3461",17070,2011-08-17,114,1,304.24,2,2,1,3,3
"3462",17071,2011-11-11,28,9,2429.03,3,4,4,8,8
"3463",17073,2011-11-22,17,4,1444.84,4,3,3,9,6
"3464",17075,2011-11-22,17,4,834.12,4,3,3,8,6
"3465",17076,2011-11-03,36,3,841.08,3,3,3,6,6
"3466",17078,2011-11-03,36,2,375.86,3,2,2,5,4
"3467",17079,2011-09-22,78,1,118.8,2,2,1,4,3
"3468",17080,2011-11-17,22,2,287.62,3,2,1,6,3
"3469",17081,2011-11-14,25,2,288.91,3,2,1,5,3
"3470",17082,2011-11-06,33,2,2003.85,3,2,4,7,6
"3471",17083,2011-08-22,109,3,1405.78,2,3,3,6,6
"3472",17084,2011-11-04,35,2,2747.99,3,2,4,7,6
"3473",17085,2011-08-08,123,5,1562.4,2,4,3,7,7
"3474",17086,2011-12-02,7,6,2050.08,4,4,4,9,8
"3475",17088,2011-11-11,28,4,1991.01,3,3,4,8,7
"3476",17090,2011-12-05,4,7,1974.65,4,4,4,9,8
"3477",17091,2011-12-07,2,9,3827.76,4,4,4,9,8
"3478",17092,2011-10-20,50,4,1774.03,3,3,4,8,7
"3479",17094,2011-01-21,322,1,302,1,2,1,3,3
"3480",17095,2011-11-17,22,3,1324.16,3,3,3,8,6
"3481",17096,2011-11-24,15,4,1022.13,4,3,3,8,6
"3482",17097,2011-12-07,2,8,954.42,4,4,3,8,7
"3483",17100,2011-11-21,18,2,971.74,3,2,3,7,5
"3484",17101,2011-11-29,10,4,1621.73,4,3,3,9,6
"3485",17102,2011-03-23,261,1,25.5,1,2,1,3,3
"3486",17105,2011-07-03,159,2,665.78,1,2,2,5,4
"3487",17107,2011-11-06,33,6,10797.48,3,4,4,8,8
"3488",17109,2011-11-10,29,6,881.29,3,4,3,7,7
"3489",17110,2011-06-27,165,1,163.3,1,2,1,3,3
"3490",17111,2011-10-23,47,1,231.61,3,2,1,4,3
"3491",17114,2011-12-04,5,8,801.12,4,4,3,8,7
"3492",17115,2011-12-01,8,3,837.5,4,3,3,7,6
"3493",17117,2011-02-24,288,1,116.2,1,2,1,3,3
"3494",17118,2011-01-26,317,1,157.02,1,2,1,3,3
"3495",17119,2011-12-06,3,2,606.91,4,2,2,7,4
"3496",17120,2011-04-20,233,1,307.46,1,2,2,3,4
"3497",17122,2011-08-12,119,1,138.32,2,2,1,3,3
"3498",17123,2011-07-01,161,1,345.3,1,2,2,3,4
"3499",17124,2011-06-07,185,1,294.24,1,2,1,3,3
"3500",17125,2011-10-20,50,1,230.5,3,2,1,4,3
"3501",17126,2011-07-10,152,5,989.45,1,4,3,6,7
"3502",17128,2011-01-09,334,1,157.09,1,2,1,3,3
"3503",17131,2011-12-04,5,5,2463.17,4,4,4,9,8
"3504",17133,2011-11-24,15,7,4892.24,4,4,4,9,8
"3505",17134,2011-08-25,106,2,413.2,2,2,2,5,4
"3506",17135,2011-11-23,16,7,1139.73,4,4,3,8,7
"3507",17138,2011-03-09,275,1,380.5,1,2,2,3,4
"3508",17139,2011-11-24,15,12,10650.77,4,4,4,9,8
"3509",17140,2011-04-06,247,1,454.12,1,2,2,4,4
"3510",17142,2011-04-14,239,1,579,1,2,2,4,4
"3511",17144,2011-12-08,1,2,984.57,4,2,3,7,5
"3512",17146,2011-08-26,105,3,749.78,2,3,3,5,6
"3513",17147,2011-11-17,22,4,1714.59,3,3,4,9,7
"3514",17148,2011-10-19,51,1,124.88,2,2,1,4,3
"3515",17152,2011-05-29,194,3,1689.5,1,3,4,6,7
"3516",17153,2011-11-15,24,1,213.78,3,2,1,5,3
"3517",17154,2011-09-25,75,1,329.34,2,2,2,4,4
"3518",17155,2011-11-22,17,2,251.7,4,2,1,6,3
"3519",17157,2011-12-02,7,2,319,4,3,2,6,5
"3520",17158,2011-11-07,32,3,1266.97,3,3,3,7,6
"3521",17159,2011-11-18,21,3,1538.88,3,3,3,8,6
"3522",17160,2011-11-08,31,6,3518.03,3,4,4,8,8
"3523",17162,2011-11-11,28,10,1715.46,3,4,4,8,8
"3524",17163,2011-11-18,21,2,293.1,3,3,1,6,4
"3525",17164,2011-11-07,32,7,2467.35,3,4,4,8,8
"3526",17165,2011-02-28,284,1,158.68,1,2,1,3,3
"3527",17166,2011-11-01,38,2,206.34,3,3,1,5,4
"3528",17169,2011-10-13,57,2,835.78,2,3,3,6,6
"3529",17171,2011-02-23,289,1,224.91,1,2,1,3,3
"3530",17172,2011-09-22,78,1,317.76,2,2,2,4,4
"3531",17173,2011-12-04,5,8,3766.6,4,4,4,9,8
"3532",17174,2011-05-06,217,1,59.9,1,2,1,3,3
"3533",17175,2011-10-26,44,4,1443.69,3,3,3,8,6
"3534",17176,2011-05-22,201,1,306.13,1,2,1,3,3
"3535",17179,2011-06-14,178,3,711.79,1,3,3,5,6
"3536",17180,2011-10-14,56,4,783.97,2,3,3,7,6
"3537",17181,2011-10-13,57,2,239.92,2,3,1,5,4
"3538",17183,2011-12-02,7,6,3347.31,4,4,4,9,8
"3539",17186,2011-10-24,46,2,144,3,3,1,5,4
"3540",17187,2011-04-27,226,1,203.95,1,2,1,3,3
"3541",17188,2011-11-28,11,7,2474.23,4,4,4,9,8
"3542",17189,2011-08-25,106,2,383.75,2,3,2,4,5
"3543",17190,2011-10-12,58,2,444.74,2,3,2,6,5
"3544",17191,2011-11-11,28,7,2093.68,3,4,4,8,8
"3545",17193,2011-11-04,35,7,1699.3,3,4,4,8,8
"3546",17194,2010-12-14,360,1,226.78,1,2,1,3,3
"3547",17197,2011-11-10,29,1,1013.01,3,2,3,5,5
"3548",17198,2011-11-16,23,3,692.22,3,3,3,7,6
"3549",17201,2011-10-17,53,1,289.78,2,2,1,4,3
"3550",17203,2011-11-04,35,6,3560.08,3,4,4,8,8
"3551",17204,2011-06-17,175,4,1564.56,1,3,3,7,6
"3552",17205,2011-10-17,53,1,384.08,2,2,2,4,4
"3553",17206,2011-10-17,53,1,204.24,2,2,1,4,3
"3554",17211,2011-11-13,26,8,2317.22,3,4,4,8,8
"3555",17212,2011-03-31,253,1,226.85,1,2,1,3,3
"3556",17213,2011-10-30,40,7,2781.23,3,4,4,8,8
"3557",17214,2011-10-10,60,6,1059.12,2,4,3,7,7
"3558",17217,2011-04-19,234,1,113.5,1,2,1,3,3
"3559",17218,2011-12-05,4,10,1951.97,4,4,4,9,8
"3560",17219,2011-11-08,31,1,114.23,3,2,1,4,3
"3561",17220,2011-11-15,24,14,3187.55,3,4,4,9,8
"3562",17221,2011-12-02,7,2,334.48,4,3,2,6,5
"3563",17222,2011-10-05,65,1,328.65,2,2,2,4,4
"3564",17223,2011-02-02,310,2,381.89,1,3,2,4,5
"3565",17226,2011-02-04,308,1,393.49,1,2,2,4,4
"3566",17227,2011-11-21,18,6,939.32,3,4,3,8,7
"3567",17228,2011-11-24,15,8,1906.09,4,4,4,9,8
"3568",17229,2011-09-04,96,2,318.76,2,3,2,4,5
"3569",17230,2011-03-20,264,8,3638.41,1,4,4,7,8
"3570",17231,2011-11-27,12,10,3124.72,4,4,4,9,8
"3571",17232,2011-12-07,2,2,417.77,4,3,2,7,5
"3572",17233,2011-11-04,35,1,190.88,3,2,1,4,3
"3573",17234,2011-06-10,182,1,149.89,1,2,1,3,3
"3574",17235,2011-11-14,25,2,550.06,3,3,2,6,5
"3575",17236,2011-11-27,12,6,916.13,4,4,3,8,7
"3576",17237,2011-11-28,11,2,314.69,4,3,2,6,5
"3577",17238,2011-12-07,2,17,3719.1,4,4,4,9,8
"3578",17239,2011-01-31,312,1,382.5,1,2,2,3,4
"3579",17242,2011-08-23,108,2,1135.04,2,3,3,5,6
"3580",17243,2011-12-08,1,26,8531.65,4,4,4,9,8
"3581",17244,2011-10-17,53,1,954.9,2,2,3,5,5
"3582",17245,2011-05-19,204,1,171.45,1,2,1,3,3
"3583",17247,2011-11-24,15,1,280.09,4,2,1,5,3
"3584",17248,2011-08-11,120,1,318.65,2,2,2,3,4
"3585",17250,2011-12-06,3,2,381.97,4,3,2,6,5
"3586",17251,2010-12-12,362,1,269.83,1,2,1,3,3
"3587",17252,2011-08-15,116,2,348.91,2,3,2,4,5
"3588",17253,2011-11-21,18,1,178.26,3,2,1,5,3
"3589",17254,2011-12-05,4,2,271.19,4,3,1,6,4
"3590",17255,2011-10-30,40,2,291.48,3,3,1,5,4
"3591",17256,2011-08-24,107,2,240,2,3,1,4,4
"3592",17259,2011-07-14,148,2,581.23,1,3,2,5,5
"3593",17262,2011-10-18,52,5,1253.36,2,4,3,8,7
"3594",17263,2011-05-15,208,1,63.44,1,2,1,3,3
"3595",17265,2011-07-24,138,2,550.01,2,3,2,5,5
"3596",17266,2011-12-07,2,3,296.58,4,3,1,6,4
"3597",17267,2011-08-04,127,2,317.2,2,3,2,4,5
"3598",17268,2011-08-24,107,4,763.64,2,3,3,6,6
"3599",17272,2011-10-28,42,4,2148.63,3,3,4,8,7
"3600",17274,2011-11-04,35,1,107.82,3,2,1,4,3
"3601",17277,2011-04-26,227,2,1065.35,1,3,3,5,6
"3602",17278,2011-04-12,241,1,246.04,1,2,1,3,3
"3603",17279,2011-10-13,57,1,187.83,2,2,1,4,3
"3604",17282,2011-08-01,130,3,1685.46,2,3,4,6,7
"3605",17284,2011-10-10,60,6,1647.48,2,4,3,8,7
"3606",17286,2011-11-18,21,1,151.37,3,2,1,5,3
"3607",17287,2011-11-13,26,7,1049.06,3,4,3,7,7
"3608",17288,2011-11-30,9,7,1417.63,4,4,3,9,7
"3609",17289,2011-11-08,31,3,931.02,3,3,3,6,6
"3610",17290,2011-12-06,3,2,513.01,4,3,2,7,5
"3611",17291,2011-02-04,308,1,550.8,1,2,2,4,4
"3612",17293,2011-12-01,8,9,1854.06,4,4,4,9,8
"3613",17295,2011-11-11,28,3,547,3,3,2,6,5
"3614",17297,2011-11-22,17,1,128.18,4,2,1,5,3
"3615",17298,2011-08-30,101,2,498.42,2,3,2,5,5
"3616",17299,2011-11-28,11,4,656.61,4,3,2,8,5
"3617",17301,2011-11-18,21,1,163.24,3,2,1,5,3
"3618",17302,2011-11-25,14,5,1135.63,4,4,3,8,7
"3619",17303,2010-12-13,361,1,250.04,1,2,1,3,3
"3620",17306,2011-11-29,10,19,8631.31,4,4,4,9,8
"3621",17309,2011-09-05,95,1,82.75,2,2,1,3,3
"3622",17311,2011-09-22,78,2,1384.85,2,3,3,7,6
"3623",17312,2011-07-24,138,3,644.3,2,3,2,5,5
"3624",17313,2011-11-08,31,1,2328.84,3,2,4,6,6
"3625",17314,2011-11-15,24,8,2527.92,3,4,4,9,8
"3626",17315,2011-12-08,1,38,6271.15,4,4,4,9,8
"3627",17317,2011-10-24,46,3,2600.34,3,3,4,7,7
"3628",17320,2011-08-31,100,3,1200.62,2,3,3,6,6
"3629",17321,2011-12-01,8,2,657.16,4,3,2,7,5
"3630",17323,2011-11-24,15,7,903.12,4,4,3,8,7
"3631",17324,2011-11-22,17,4,986.48,4,3,3,8,6
"3632",17325,2011-03-04,280,1,96.8,1,2,1,3,3
"3633",17329,2011-11-25,14,2,523.11,4,3,2,7,5
"3634",17330,2011-11-17,22,2,363.9,3,3,2,6,5
"3635",17331,2011-08-08,123,1,175.2,2,2,1,3,3
"3636",17333,2011-09-15,85,1,494.25,2,2,2,5,4
"3637",17334,2011-02-10,302,2,307.02,1,3,2,4,5
"3638",17337,2011-07-11,151,4,1979.61,1,3,4,7,7
"3639",17338,2011-11-22,17,8,6484.75,4,4,4,9,8
"3640",17339,2011-09-06,94,2,243.36,2,3,1,4,4
"3641",17340,2011-11-10,29,11,12353.29,3,4,4,8,8
"3642",17341,2011-07-06,156,3,682.29,1,3,3,5,6
"3643",17343,2010-12-19,355,1,193.64,1,2,1,3,3
"3644",17344,2011-10-24,46,1,157.62,3,2,1,4,3
"3645",17345,2011-11-24,15,4,519.69,4,3,2,8,5
"3646",17346,2011-12-06,3,15,2622.88,4,4,4,9,8
"3647",17347,2011-09-14,86,1,228.96,2,2,1,4,3
"3648",17348,2011-11-25,14,5,1156.6,4,4,3,8,7
"3649",17349,2011-06-13,179,1,98.25,1,2,1,3,3
"3650",17350,2011-12-01,8,4,1281.32,4,3,3,9,6
"3651",17351,2011-11-03,36,3,587.15,3,3,2,6,5
"3652",17353,2011-08-02,129,2,1740,2,3,4,6,7
"3653",17354,2011-10-20,50,1,1393.06,3,2,3,6,5
"3654",17356,2011-02-01,311,1,178.22,1,2,1,3,3
"3655",17357,2011-11-15,24,2,384.39,3,3,2,6,5
"3656",17358,2011-02-09,303,2,360.81,1,3,2,4,5
"3657",17359,2011-11-28,11,1,127.86,4,2,1,5,3
"3658",17360,2011-11-22,17,3,568.24,4,3,2,7,5
"3659",17361,2011-10-21,49,3,488.2,3,3,2,6,5
"3660",17362,2011-04-14,239,2,312.23,1,3,2,4,5
"3661",17364,2011-12-09,0,11,4462.68,4,4,4,9,8
"3662",17365,2011-11-27,12,8,4762.32,4,4,4,9,8
"3663",17367,2011-04-15,238,1,167.55,1,2,1,3,3
"3664",17368,2011-11-16,23,8,1878.87,3,4,4,9,8
"3665",17370,2011-09-28,72,4,446.18,2,3,2,7,5
"3666",17371,2011-11-22,17,3,418.4,4,3,2,7,5
"3667",17372,2011-10-30,40,8,1337.18,3,4,3,8,7
"3668",17373,2011-10-30,40,4,646.92,3,3,2,7,5
"3669",17374,2011-05-05,218,2,495.77,1,3,2,5,5
